storenr,date,customers
122,2017-06-30,8392
123,2017-06-30,9012
124,2017-06-30,7388
125,2017-06-30,9916
126,2017-06-30,13644
127,2017-06-30,6552
128,2017-06-30,7116
134,2017-06-30,6912
138,2017-06-30,7220
139,2017-06-30,10652
140,2017-06-30,6372
141,2017-06-30,7168
143,2017-06-30,10488
152,2017-06-30,5540
154,2017-06-30,15300
155,2017-06-30,10404
159,2017-06-30,6500
163,2017-06-30,8568
168,2017-06-30,6564
170,2017-06-30,9240
173,2017-06-30,7232
180,2017-06-30,10264
182,2017-06-30,7304
183,2017-06-30,8436
184,2017-06-30,8228
189,2017-06-30,7688
191,2017-06-30,5916
192,2017-06-30,5056
193,2017-06-30,9076
196,2017-06-30,11752
197,2017-06-30,6316
200,2017-06-30,9684
206,2017-06-30,9672
207,2017-06-30,7900
211,2017-06-30,15964
213,2017-06-30,10676
218,2017-06-30,6664
221,2017-06-30,10616
222,2017-06-30,10584
227,2017-06-30,11032
229,2017-06-30,8112
230,2017-06-30,9236
231,2017-06-30,10080
236,2017-06-30,7880
254,2017-06-30,5980
257,2017-06-30,9008
262,2017-06-30,6340
266,2017-06-30,11560
267,2017-06-30,8364
268,2017-06-30,8376
272,2017-06-30,6696
278,2017-06-30,6184
291,2017-06-30,9932
301,2017-06-30,6724
306,2017-06-30,11144
323,2017-06-30,9488
122,2017-07-01,8284
123,2017-07-01,9556
124,2017-07-01,7528
125,2017-07-01,9328
126,2017-07-01,12380
127,2017-07-01,6200
128,2017-07-01,7216
134,2017-07-01,6968
138,2017-07-01,7620
139,2017-07-01,10676
268,2017-05-07,5204
272,2017-05-07,5136
278,2017-05-07,4248
291,2017-05-07,6364
301,2017-05-07,3600
306,2017-05-07,5900
323,2017-05-07,6584
101,2017-05-08,6204
105,2017-05-08,10416
110,2017-05-08,4992
111,2017-05-08,7324
112,2017-05-08,5352
113,2017-05-08,5140
115,2017-05-08,8376
117,2017-05-08,9796
118,2017-05-08,7364
122,2017-05-08,5892
123,2017-05-08,9024
124,2017-05-08,5304
125,2017-05-08,10148
126,2017-05-08,12208
127,2017-05-08,6464
128,2017-05-08,6732
134,2017-05-08,6688
138,2017-05-08,6604
139,2017-05-08,9404
140,2017-05-08,4772
141,2017-05-08,6192
143,2017-05-08,9744
152,2017-05-08,4852
154,2017-05-08,12456
155,2017-05-08,8976
159,2017-05-08,5460
163,2017-05-08,7480
168,2017-05-08,6308
170,2017-05-08,8164
173,2017-05-08,5844
180,2017-05-08,9612
182,2017-05-08,6864
183,2017-05-08,8884
184,2017-05-08,7988
189,2017-05-08,7164
191,2017-05-08,5804
192,2017-05-08,4152
193,2017-05-08,7488
196,2017-05-08,11612
197,2017-05-08,6052
200,2017-05-08,9344
206,2017-05-08,9756
207,2017-05-08,6376
211,2017-05-08,9816
213,2017-05-08,10796
218,2017-05-08,6364
221,2017-05-08,11812
222,2017-05-08,8244
227,2017-05-08,14480
229,2017-05-08,7088
230,2017-05-08,9376
231,2017-05-08,9516
236,2017-05-08,8200
254,2017-05-08,4612
257,2017-05-08,8924
262,2017-05-08,5552
266,2017-05-08,5420
267,2017-05-08,7228
268,2017-05-08,7472
272,2017-05-08,5592
278,2017-05-08,6016
291,2017-05-08,9464
301,2017-05-08,6116
306,2017-05-08,7692
152,2017-05-25,5628
154,2017-05-25,13652
155,2017-05-25,9728
159,2017-05-25,6448
163,2017-05-25,8568
168,2017-05-25,6800
170,2017-05-25,8920
173,2017-05-25,7180
180,2017-05-25,11328
182,2017-05-25,7648
183,2017-05-25,9084
184,2017-05-25,8764
189,2017-05-25,8592
191,2017-05-25,5988
192,2017-05-25,4468
193,2017-05-25,8336
196,2017-05-25,12076
197,2017-05-25,6468
200,2017-05-25,10056
206,2017-05-25,9920
207,2017-05-25,7008
211,2017-05-25,11348
213,2017-05-25,11536
218,2017-05-25,6884
221,2017-05-25,11712
222,2017-05-25,9400
227,2017-05-25,13220
229,2017-05-25,8220
230,2017-05-25,9676
231,2017-05-25,10060
236,2017-05-25,8280
254,2017-05-25,5040
257,2017-05-25,8828
262,2017-05-25,5428
266,2017-05-25,5824
267,2017-05-25,7900
268,2017-05-25,7916
272,2017-05-25,5932
278,2017-05-25,6144
291,2017-05-25,10576
301,2017-05-25,7312
306,2017-05-25,8380
323,2017-05-25,10800
101,2017-05-26,7424
105,2017-05-26,11268
110,2017-05-26,5136
111,2017-05-26,7496
112,2017-05-26,5376
113,2017-05-26,5780
115,2017-05-26,8632
117,2017-05-26,10128
118,2017-05-26,8604
122,2017-05-26,7608
123,2017-05-26,9092
124,2017-05-26,5852
125,2017-05-26,9816
126,2017-05-26,13496
127,2017-05-26,6668
128,2017-05-26,6596
134,2017-05-26,6432
138,2017-05-26,6592
139,2017-05-26,9748
140,2017-05-26,5756
141,2017-05-26,6708
143,2017-05-26,10132
152,2017-05-26,5268
154,2017-05-26,12472
155,2017-05-26,9888
159,2017-05-26,5948
163,2017-05-26,8216
222,2017-06-13,8960
227,2017-06-13,11552
229,2017-06-13,6400
230,2017-06-13,8340
231,2017-06-13,8788
236,2017-06-13,7228
254,2017-06-13,4776
257,2017-06-13,8824
262,2017-06-13,5308
266,2017-06-13,6816
267,2017-06-13,7288
268,2017-06-13,7276
272,2017-06-13,5224
278,2017-06-13,5956
291,2017-06-13,8944
301,2017-06-13,5680
306,2017-06-13,8756
323,2017-06-13,9384
170,2017-06-14,8424
173,2017-06-14,5192
180,2017-06-14,9364
182,2017-06-14,5968
183,2017-06-14,7564
184,2017-06-14,7172
189,2017-06-14,6132
191,2017-06-14,5072
192,2017-06-14,4040
193,2017-06-14,6640
196,2017-06-14,10320
197,2017-06-14,5644
200,2017-06-14,8624
206,2017-06-14,8820
207,2017-06-14,6004
211,2017-06-14,10672
213,2017-06-14,9736
218,2017-06-14,5536
221,2017-06-14,10228
222,2017-06-14,7872
227,2017-06-14,11676
229,2017-06-14,6300
230,2017-06-14,8020
231,2017-06-14,8904
236,2017-06-14,7468
254,2017-06-14,4556
257,2017-06-14,8224
262,2017-06-14,5076
266,2017-06-14,7764
267,2017-06-14,7372
268,2017-06-14,7252
272,2017-06-14,5404
278,2017-06-14,5880
291,2017-06-14,8548
301,2017-06-14,5732
306,2017-06-14,8812
323,2017-06-14,8692
101,2017-06-14,7152
105,2017-06-14,9996
110,2017-06-14,4368
111,2017-06-14,6380
112,2017-06-14,5416
113,2017-06-14,4632
115,2017-06-14,7404
117,2017-06-14,9332
118,2017-06-14,7388
122,2017-06-14,6056
123,2017-06-14,8016
124,2017-06-14,5320
125,2017-06-14,8256
126,2017-06-14,11544
127,2017-06-14,5916
128,2017-06-14,5600
140,2017-07-01,6180
141,2017-07-01,7156
143,2017-07-01,10440
152,2017-07-01,5480
154,2017-07-01,14344
155,2017-07-01,9644
159,2017-07-01,7092
163,2017-07-01,8044
168,2017-07-01,6348
170,2017-07-01,7732
173,2017-07-01,7016
180,2017-07-01,10372
182,2017-07-01,7208
183,2017-07-01,7096
184,2017-07-01,8632
189,2017-07-01,7196
191,2017-07-01,5892
192,2017-07-01,5360
193,2017-07-01,8072
196,2017-07-01,11544
197,2017-07-01,6680
200,2017-07-01,8636
206,2017-07-01,8396
207,2017-07-01,7392
211,2017-07-01,17208
213,2017-07-01,9708
218,2017-07-01,6012
221,2017-07-01,8740
222,2017-07-01,10092
227,2017-07-01,9364
229,2017-07-01,8028
230,2017-07-01,8240
231,2017-07-01,9980
236,2017-07-01,8244
254,2017-07-01,6300
257,2017-07-01,8936
262,2017-07-01,5464
266,2017-07-01,13140
267,2017-07-01,8108
268,2017-07-01,8484
272,2017-07-01,7040
278,2017-07-01,5992
291,2017-07-01,9736
301,2017-07-01,5996
306,2017-07-01,12028
323,2017-07-01,8320
101,2017-07-01,12856
105,2017-07-01,11880
110,2017-07-01,5468
111,2017-07-01,7376
112,2017-07-01,6280
113,2017-07-01,5756
115,2017-07-01,9104
118,2017-07-01,8684
101,2017-07-02,9876
105,2017-07-02,7352
110,2017-07-02,3072
111,2017-07-02,4312
112,2017-07-02,3384
113,2017-07-02,3168
115,2017-07-02,5060
118,2017-07-02,5188
122,2017-07-02,5560
123,2017-07-02,5272
124,2017-07-02,5336
125,2017-07-02,5692
126,2017-07-02,7732
127,2017-07-02,3316
128,2017-07-02,4408
134,2017-07-02,3964
138,2017-07-02,4428
323,2017-05-08,9648
101,2017-05-09,5696
105,2017-05-09,9960
110,2017-05-09,4128
111,2017-05-09,6340
112,2017-05-09,4632
113,2017-05-09,5040
115,2017-05-09,7028
117,2017-05-09,9236
118,2017-05-09,7248
122,2017-05-09,5776
123,2017-05-09,7848
124,2017-05-09,4516
125,2017-05-09,9132
126,2017-05-09,11248
127,2017-05-09,5484
128,2017-05-09,6448
134,2017-05-09,6204
138,2017-05-09,5800
139,2017-05-09,8688
140,2017-05-09,4108
141,2017-05-09,5920
143,2017-05-09,9396
152,2017-05-09,4340
154,2017-05-09,11832
155,2017-05-09,8384
159,2017-05-09,5220
163,2017-05-09,6604
168,2017-05-09,5532
170,2017-05-09,7608
173,2017-05-09,5208
180,2017-05-09,9240
182,2017-05-09,5564
183,2017-05-09,7628
184,2017-05-09,7632
189,2017-05-09,6088
191,2017-05-09,5088
192,2017-05-09,3944
193,2017-05-09,6828
196,2017-05-09,9180
197,2017-05-09,5632
200,2017-05-09,8576
206,2017-05-09,8556
207,2017-05-09,5636
211,2017-05-09,9540
213,2017-05-09,9448
218,2017-05-09,5632
221,2017-05-09,11060
222,2017-05-09,8316
227,2017-05-09,12836
229,2017-05-09,6336
230,2017-05-09,8284
231,2017-05-09,8564
236,2017-05-09,7312
254,2017-05-09,4248
257,2017-05-09,7720
262,2017-05-09,5384
266,2017-05-09,5224
267,2017-05-09,6752
268,2017-05-09,6980
272,2017-05-09,4948
278,2017-05-09,5360
291,2017-05-09,8920
301,2017-05-09,6260
306,2017-05-09,6692
323,2017-05-09,8468
101,2017-05-10,5544
105,2017-05-10,9380
110,2017-05-10,4072
111,2017-05-10,6268
112,2017-05-10,4756
168,2017-05-26,6256
170,2017-05-26,9404
173,2017-05-26,6792
180,2017-05-26,10264
182,2017-05-26,6692
183,2017-05-26,8784
184,2017-05-26,8152
189,2017-05-26,7652
191,2017-05-26,5832
192,2017-05-26,4628
193,2017-05-26,8328
196,2017-05-26,11756
197,2017-05-26,5884
200,2017-05-26,9548
206,2017-05-26,9212
207,2017-05-26,7484
211,2017-05-26,11768
213,2017-05-26,10768
218,2017-05-26,6564
221,2017-05-26,10760
222,2017-05-26,9700
227,2017-05-26,12436
229,2017-05-26,7808
230,2017-05-26,8744
231,2017-05-26,9904
236,2017-05-26,8028
254,2017-05-26,5312
257,2017-05-26,8792
262,2017-05-26,5808
266,2017-05-26,7236
267,2017-05-26,8176
268,2017-05-26,8068
272,2017-05-26,6384
278,2017-05-26,6212
291,2017-05-26,9656
301,2017-05-26,6604
306,2017-05-26,8876
323,2017-05-26,10348
101,2017-05-27,7548
105,2017-05-27,10744
110,2017-05-27,4976
111,2017-05-27,6680
112,2017-05-27,5748
113,2017-05-27,5728
115,2017-05-27,8216
117,2017-05-27,7672
118,2017-05-27,8044
122,2017-05-27,6924
123,2017-05-27,8664
124,2017-05-27,6036
125,2017-05-27,9024
126,2017-05-27,11232
127,2017-05-27,6252
128,2017-05-27,6272
134,2017-05-27,6472
138,2017-05-27,6812
139,2017-05-27,9636
140,2017-05-27,5724
141,2017-05-27,7176
143,2017-05-27,9660
152,2017-05-27,5080
154,2017-05-27,11536
155,2017-05-27,10144
159,2017-05-27,6584
163,2017-05-27,7684
168,2017-05-27,5812
170,2017-05-27,7556
173,2017-05-27,6072
180,2017-05-27,9376
182,2017-05-27,6592
134,2017-06-14,6360
138,2017-06-14,5952
139,2017-06-14,8700
140,2017-06-14,4480
141,2017-06-14,6028
143,2017-06-14,8920
152,2017-06-14,4192
154,2017-06-14,11428
155,2017-06-14,8996
159,2017-06-14,5140
163,2017-06-14,6728
168,2017-06-14,5376
101,2017-06-15,8004
105,2017-06-15,12776
110,2017-06-15,5576
111,2017-06-15,8928
112,2017-06-15,6692
113,2017-06-15,6116
115,2017-06-15,9208
117,2017-06-15,10552
118,2017-06-15,9612
122,2017-06-15,7864
123,2017-06-15,10016
124,2017-06-15,6580
125,2017-06-15,9916
126,2017-06-15,13844
127,2017-06-15,7368
128,2017-06-15,7804
134,2017-06-15,7760
138,2017-06-15,7732
139,2017-06-15,11228
140,2017-06-15,6372
141,2017-06-15,7400
143,2017-06-15,11040
152,2017-06-15,5668
154,2017-06-15,13768
155,2017-06-15,9836
159,2017-06-15,7124
163,2017-06-15,8720
168,2017-06-15,7188
170,2017-06-15,9448
173,2017-06-15,7636
180,2017-06-15,11712
182,2017-06-15,7816
183,2017-06-15,9796
184,2017-06-15,9564
189,2017-06-15,8372
191,2017-06-15,6600
192,2017-06-15,5244
193,2017-06-15,9108
196,2017-06-15,12552
197,2017-06-15,6732
200,2017-06-15,9780
206,2017-06-15,10132
207,2017-06-15,7496
211,2017-06-15,13464
213,2017-06-15,12256
218,2017-06-15,7692
221,2017-06-15,11696
222,2017-06-15,9744
227,2017-06-15,12944
229,2017-06-15,8748
230,2017-06-15,10116
231,2017-06-15,11080
236,2017-06-15,9356
254,2017-06-15,5404
257,2017-06-15,9592
262,2017-06-15,6108
266,2017-06-15,8384
267,2017-06-15,8652
139,2017-07-02,5968
140,2017-07-02,3592
141,2017-07-02,4404
143,2017-07-02,6784
152,2017-07-02,3488
154,2017-07-02,8292
155,2017-07-02,6444
159,2017-07-02,3912
163,2017-07-02,5144
168,2017-07-02,3968
170,2017-07-02,4624
173,2017-07-02,3708
180,2017-07-02,6336
182,2017-07-02,4388
183,2017-07-02,3976
184,2017-07-02,5412
189,2017-07-02,4508
191,2017-07-02,3020
192,2017-07-02,3012
193,2017-07-02,6128
196,2017-07-02,7432
197,2017-07-02,3184
200,2017-07-02,5420
206,2017-07-02,4940
207,2017-07-02,4892
211,2017-07-02,12016
213,2017-07-02,5984
218,2017-07-02,3768
221,2017-07-02,6216
222,2017-07-02,5468
227,2017-07-02,5852
229,2017-07-02,4764
230,2017-07-02,4544
231,2017-07-02,6532
236,2017-07-02,4984
254,2017-07-02,4496
257,2017-07-02,5768
262,2017-07-02,3076
266,2017-07-02,10144
267,2017-07-02,5300
268,2017-07-02,6268
272,2017-07-02,4496
278,2017-07-02,3540
291,2017-07-02,5584
301,2017-07-02,3096
306,2017-07-02,9020
323,2017-07-02,5116
101,2017-07-03,14048
105,2017-07-03,11576
110,2017-07-03,5232
111,2017-07-03,8080
112,2017-07-03,5748
113,2017-07-03,5124
115,2017-07-03,8300
118,2017-07-03,8504
122,2017-07-03,7696
123,2017-07-03,9444
124,2017-07-03,7776
125,2017-07-03,9976
126,2017-07-03,12892
127,2017-07-03,6708
128,2017-07-03,6836
134,2017-07-03,6724
138,2017-07-03,6872
139,2017-07-03,10672
140,2017-07-03,5096
141,2017-07-03,5948
143,2017-07-03,11020
152,2017-07-03,5100
154,2017-07-03,15456
155,2017-07-03,9676
113,2017-05-10,4376
115,2017-05-10,7492
117,2017-05-10,9032
118,2017-05-10,7152
122,2017-05-10,5192
123,2017-05-10,8332
124,2017-05-10,4412
125,2017-05-10,9116
126,2017-05-10,11852
127,2017-05-10,5276
128,2017-05-10,6260
134,2017-05-10,6148
138,2017-05-10,5908
139,2017-05-10,8336
140,2017-05-10,4492
141,2017-05-10,6184
143,2017-05-10,9060
152,2017-05-10,4144
154,2017-05-10,11432
155,2017-05-10,8592
159,2017-05-10,5152
163,2017-05-10,6656
168,2017-05-10,5480
170,2017-05-10,7724
173,2017-05-10,5056
180,2017-05-10,9428
182,2017-05-10,5536
183,2017-05-10,7592
184,2017-05-10,6852
189,2017-05-10,6532
191,2017-05-10,4860
192,2017-05-10,3976
193,2017-05-10,6424
196,2017-05-10,10540
197,2017-05-10,5312
200,2017-05-10,8620
206,2017-05-10,8244
207,2017-05-10,5356
211,2017-05-10,9464
213,2017-05-10,9472
218,2017-05-10,5132
221,2017-05-10,10376
222,2017-05-10,7724
227,2017-05-10,12272
229,2017-05-10,5912
230,2017-05-10,7996
231,2017-05-10,8296
236,2017-05-10,7316
254,2017-05-10,4296
257,2017-05-10,8372
262,2017-05-10,4988
266,2017-05-10,5536
267,2017-05-10,6840
268,2017-05-10,6600
272,2017-05-10,5168
278,2017-05-10,5708
291,2017-05-10,9172
301,2017-05-10,5796
306,2017-05-10,6368
323,2017-05-10,8496
101,2017-05-11,6816
105,2017-05-11,12112
110,2017-05-11,5456
111,2017-05-11,8136
112,2017-05-11,6036
113,2017-05-11,5420
115,2017-05-11,9084
117,2017-05-11,10276
118,2017-05-11,8700
122,2017-05-11,6988
123,2017-05-11,9536
127,2017-08-06,3764
128,2017-08-06,4856
134,2017-08-06,4808
139,2017-08-06,6028
140,2017-08-06,3596
141,2017-08-06,4808
143,2017-08-06,6696
152,2017-08-06,3476
154,2017-08-06,7408
155,2017-08-06,6260
159,2017-08-06,4172
163,2017-08-06,5628
168,2017-08-06,4088
170,2017-08-06,4684
173,2017-08-06,3900
180,2017-08-06,6168
182,2017-08-06,4720
183,2017-08-06,3944
184,2017-08-06,4956
189,2017-08-06,4824
191,2017-08-06,3140
192,2017-08-06,3364
193,2017-08-06,5992
196,2017-08-06,7704
197,2017-08-06,3344
200,2017-08-06,5168
206,2017-08-06,5332
207,2017-08-06,4944
211,2017-08-06,15536
213,2017-08-06,6412
218,2017-08-06,3660
221,2017-08-06,5796
222,2017-08-06,5620
227,2017-08-06,5656
229,2017-08-06,5676
230,2017-08-06,5420
231,2017-08-06,6856
236,2017-08-06,5160
254,2017-08-06,5120
257,2017-08-06,7520
262,2017-08-06,3276
266,2017-08-06,12940
267,2017-08-06,5548
268,2017-08-06,7300
272,2017-08-06,5880
278,2017-08-06,3956
291,2017-08-06,5044
301,2017-08-06,3244
306,2017-08-06,10132
323,2017-08-06,4976
101,2017-08-07,16960
105,2017-08-07,12068
110,2017-08-07,5468
111,2017-08-07,7684
112,2017-08-07,5780
113,2017-08-07,5712
115,2017-08-07,8940
117,2017-08-07,10732
118,2017-08-07,8668
122,2017-08-07,8772
123,2017-08-07,9116
124,2017-08-07,8564
125,2017-08-07,10268
126,2017-08-07,13320
127,2017-08-07,6748
128,2017-08-07,7092
134,2017-08-07,7124
139,2017-08-07,10272
140,2017-08-07,5392
141,2017-08-07,6136
143,2017-08-07,10960
268,2017-08-24,8828
272,2017-08-24,6420
278,2017-08-24,6096
291,2017-08-24,9256
301,2017-08-24,6476
306,2017-08-24,9852
323,2017-08-24,9204
236,2017-08-25,7520
254,2017-08-25,5532
257,2017-08-25,8432
262,2017-08-25,6312
266,2017-08-25,10944
267,2017-08-25,8428
268,2017-08-25,8664
272,2017-08-25,6420
278,2017-08-25,6144
291,2017-08-25,9108
301,2017-08-25,5956
306,2017-08-25,10332
323,2017-08-25,8428
101,2017-08-25,12168
105,2017-08-25,11756
110,2017-08-25,4952
111,2017-08-25,7456
112,2017-08-25,5332
113,2017-08-25,6096
115,2017-08-25,8340
117,2017-08-25,9896
118,2017-08-25,8788
122,2017-08-25,8316
123,2017-08-25,9272
124,2017-08-25,7224
125,2017-08-25,9060
126,2017-08-25,12852
127,2017-08-25,6164
128,2017-08-25,6948
134,2017-08-25,6672
138,2017-08-25,8512
139,2017-08-25,10072
140,2017-08-25,5692
141,2017-08-25,6304
143,2017-08-25,11420
152,2017-08-25,4940
154,2017-08-25,11888
155,2017-08-25,9560
159,2017-08-25,6288
163,2017-08-25,7952
168,2017-08-25,6192
170,2017-08-25,8768
173,2017-08-25,6492
180,2017-08-25,9896
182,2017-08-25,6836
183,2017-08-25,8296
184,2017-08-25,7884
189,2017-08-25,7328
191,2017-08-25,5648
192,2017-08-25,4812
193,2017-08-25,8388
196,2017-08-25,11932
197,2017-08-25,5920
200,2017-08-25,8468
206,2017-08-25,9080
207,2017-08-25,7288
211,2017-08-25,18228
213,2017-08-25,10324
218,2017-08-25,6460
221,2017-08-25,9992
222,2017-08-25,9760
227,2017-08-25,10060
229,2017-08-25,8788
152,2017-09-11,5144
154,2017-09-11,12740
155,2017-09-11,9376
159,2017-09-11,5344
163,2017-09-11,7828
168,2017-09-11,6244
170,2017-09-11,8872
173,2017-09-11,5980
180,2017-09-11,10156
182,2017-09-11,7048
183,2017-09-11,8432
184,2017-09-11,8240
189,2017-09-11,7672
191,2017-09-11,6008
192,2017-09-11,4524
193,2017-09-11,8040
196,2017-09-11,12080
197,2017-09-11,6524
200,2017-09-11,9212
206,2017-09-11,9260
207,2017-09-11,6736
211,2017-09-11,10804
213,2017-09-11,10492
218,2017-09-11,6404
221,2017-09-11,11520
222,2017-09-11,8952
227,2017-09-11,13584
229,2017-09-11,8864
230,2017-09-11,9148
231,2017-09-11,9204
236,2017-09-11,7772
254,2017-09-11,4840
257,2017-09-11,8900
262,2017-09-11,5812
266,2017-09-11,5436
267,2017-09-11,7832
268,2017-09-11,7976
272,2017-09-11,5784
278,2017-09-11,6264
291,2017-09-11,9820
301,2017-09-11,7048
306,2017-09-11,7492
323,2017-09-11,9632
101,2017-09-12,5636
105,2017-09-12,10696
110,2017-09-12,4572
111,2017-09-12,6880
112,2017-09-12,5172
113,2017-09-12,5740
115,2017-09-12,7860
117,2017-09-12,9768
118,2017-09-12,7828
122,2017-09-12,6268
123,2017-09-12,8412
124,2017-09-12,5360
125,2017-09-12,8884
126,2017-09-12,12764
127,2017-09-12,6028
128,2017-09-12,6160
134,2017-09-12,6992
138,2017-09-12,5672
139,2017-09-12,9056
140,2017-09-12,4460
141,2017-09-12,6208
143,2017-09-12,9944
152,2017-09-12,4652
154,2017-09-12,11924
155,2017-09-12,8800
159,2017-09-12,5704
163,2017-09-12,6928
168,2017-09-12,5752
218,2017-07-20,6824
221,2017-07-20,11548
222,2017-07-20,10268
227,2017-07-20,11508
229,2017-07-20,9720
230,2017-07-20,9380
231,2017-07-20,10364
236,2017-07-20,8600
254,2017-07-20,5724
257,2017-07-20,9276
262,2017-07-20,6396
266,2017-07-20,14712
267,2017-07-20,8584
268,2017-07-20,9764
272,2017-07-20,6588
278,2017-07-20,5928
291,2017-07-20,9944
301,2017-07-20,7068
306,2017-07-20,12040
323,2017-07-20,9964
101,2017-07-21,15336
105,2017-07-21,12196
110,2017-07-21,5188
111,2017-07-21,7552
112,2017-07-21,5724
113,2017-07-21,6304
115,2017-07-21,9040
117,2017-07-21,9812
118,2017-07-21,9152
122,2017-07-21,9868
123,2017-07-21,9268
124,2017-07-21,8468
125,2017-07-21,9516
126,2017-07-21,13376
127,2017-07-21,6484
128,2017-07-21,7776
134,2017-07-21,7336
138,2017-07-21,7236
139,2017-07-21,10260
140,2017-07-21,6620
141,2017-07-21,6856
143,2017-07-21,10424
152,2017-07-21,5644
154,2017-07-21,12584
155,2017-07-21,9600
159,2017-07-21,6308
163,2017-07-21,8688
168,2017-07-21,6484
170,2017-07-21,9000
173,2017-07-21,7196
180,2017-07-21,10016
182,2017-07-21,7176
183,2017-07-21,8376
184,2017-07-21,8176
189,2017-07-21,7856
191,2017-07-21,5756
192,2017-07-21,4736
193,2017-07-21,8712
196,2017-07-21,12404
197,2017-07-21,6272
200,2017-07-21,9368
206,2017-07-21,9576
207,2017-07-21,8132
211,2017-07-21,18672
213,2017-07-21,10844
218,2017-07-21,6316
221,2017-07-21,10404
222,2017-07-21,10176
227,2017-07-21,9848
229,2017-07-21,9368
152,2017-08-07,5408
154,2017-08-07,13160
155,2017-08-07,9344
159,2017-08-07,6144
163,2017-08-07,8376
168,2017-08-07,6884
170,2017-08-07,8208
173,2017-08-07,6948
180,2017-08-07,10068
182,2017-08-07,7236
183,2017-08-07,9340
184,2017-08-07,8688
189,2017-08-07,8440
191,2017-08-07,6328
192,2017-08-07,4976
193,2017-08-07,8468
196,2017-08-07,13032
197,2017-08-07,6372
200,2017-08-07,9460
206,2017-08-07,9852
207,2017-08-07,7636
211,2017-08-07,19328
213,2017-08-07,11516
218,2017-08-07,6944
221,2017-08-07,11432
222,2017-08-07,9720
227,2017-08-07,11292
229,2017-08-07,9748
230,2017-08-07,10188
231,2017-08-07,10180
236,2017-08-07,9136
254,2017-08-07,5712
257,2017-08-07,8832
262,2017-08-07,6460
266,2017-08-07,14164
267,2017-08-07,8120
268,2017-08-07,9880
272,2017-08-07,7708
278,2017-08-07,6180
291,2017-08-07,9256
301,2017-08-07,6836
306,2017-08-07,11108
323,2017-08-07,9600
101,2017-08-08,13684
105,2017-08-08,10316
110,2017-08-08,4404
111,2017-08-08,6080
112,2017-08-08,4628
113,2017-08-08,5236
115,2017-08-08,7508
117,2017-08-08,9388
118,2017-08-08,7776
122,2017-08-08,7992
123,2017-08-08,8160
124,2017-08-08,7212
125,2017-08-08,8248
126,2017-08-08,11452
127,2017-08-08,6012
128,2017-08-08,6272
134,2017-08-08,5820
139,2017-08-08,8740
140,2017-08-08,4304
141,2017-08-08,5824
143,2017-08-08,9228
152,2017-08-08,4364
154,2017-08-08,10968
155,2017-08-08,8272
159,2017-08-08,5440
163,2017-08-08,7116
168,2017-08-08,5616
170,2017-08-08,7544
230,2017-08-25,8220
231,2017-08-25,9524
101,2017-08-26,11808
105,2017-08-26,10128
110,2017-08-26,5116
111,2017-08-26,6360
112,2017-08-26,5376
113,2017-08-26,5576
115,2017-08-26,8116
117,2017-08-26,7896
118,2017-08-26,7628
122,2017-08-26,7112
